SC_CODE,SC_NAME,OPEN,HIGH,LOW,CLOSE
540961,SHIVAMILLS  ,41.0,41.0,41.0,41.0
540975,ASTERDM     ,151.0,153.5,147.8,148.95
540980,YSL         ,14993.9,14994.0,14993.9,14994.0
541005,KANCOTEA    ,46.0,48.45,45.0,45.5
541006,ANGEL       ,9.45,9.66,9.45,9.66
541019,HGINFRA     ,297.0,298.45,284.2,286.65
541071,AXISCBGPG   ,13.0,13.0,13.0,13.0
541083,INFLAME     ,150.0,154.35,150.0,154.35
541092,ABSLRIF6RG  ,8.7,8.7,8.17,8.19
541096,BPLPHARMA   ,362.0,362.0,350.0,351.5
541097,LIQUIDETF   ,999.99,1000.01,999.99,1000.0
541143,BDL         ,349.5,359.9,349.5,356.3
541153,BANDHANBNK  ,338.8,346.65,337.9,342.15
541154,HAL         ,1074.0,1100.0,1060.15,1095.9
541161,KARDA       ,133.0,133.0,122.2,122.85
541163,SANDHAR     ,245.55,247.15,236.0,242.1
541167,YASHO       ,239.5,239.5,220.05,227.45
541178,BENARA      ,10.51,11.49,10.5,11.49
541179,ISEC        ,410.0,412.15,403.45,408.05
541195,MIDHANI     ,189.0,193.8,189.0,192.0
541228,TRL         ,9.0,9.0,9.0,9.0
541233,LEMONTREE   ,40.65,41.2,40.65,41.05
541256,IPRU3081    ,11.3,12.0,11.3,12.0
541269,CHEMFABALKA ,128.55,129.5,128.55,129.5
541301,ORIENTELEC  ,270.0,275.0,268.1,269.15
541303,AKSHAR      ,11.9,11.9,11.9,11.9
541304,INDOUS      ,41.5,41.5,41.5,41.5
541313,ICICI500    ,209.67,220.0,200.5,206.4
541336,INDOSTAR    ,324.1,339.0,324.1,339.0
541347,PARVATI     ,2.45,2.68,2.45,2.46
541352,MEGASTAR    ,25.0,25.0,25.0,25.0
541353,INNOVATORS  ,41.6,45.15,41.55,45.0
541400,ZIMLAB      ,83.5,89.5,83.45,84.7
541401,ARIHANTINS  ,2.28,2.28,2.26,2.26
541402,AFFORDABLE  ,105.25,105.25,105.25,105.25
541403,DOLLAR      ,261.05,261.65,256.1,258.2
541444,PALMJEWELS  ,48.25,51.95,48.25,49.9
541445,WAA         ,57.5,59.8,56.75,56.75
541450,ADANIGREEN  ,1180.0,1192.0,1118.0,1129.2
541503,UNICK       ,28.35,28.35,27.75,27.75
541540,SOLARA      ,1377.5,1465.0,1353.2,1443.65
541546,GAYAHWS     ,0.73,0.73,0.73,0.73
541556,RITES       ,248.0,252.0,244.0,247.8
541557,FINEORG     ,2353.15,2362.4,2282.7,2334.1
541578,VARROC      ,403.8,416.0,403.7,409.2
541627,HITECHWIND  ,9.65,9.65,9.17,9.65
541678,TVF1G       ,11.15,11.95,11.05,11.39
541700,TCNSBRANDS  ,495.9,505.0,482.0,499.25
541701,SUPERSHAKT  ,280.0,280.0,280.0,280.0
541725,IDFCEOS6RG  ,12.62,13.5,12.62,13.5
541729,HDFCAMC     ,2916.2,2964.25,2916.2,2952.85
541735,VIVANTA     ,17.0,17.0,17.0,17.0
541744,TVF2G       ,10.98,11.0,10.98,11.0
541770,CREDITACC   ,699.65,726.1,691.35,692.7
541771,AMINTAN     ,0.93,0.93,0.83,0.83
541778,DEEP        ,72.75,76.05,71.0,71.0
541804,IPRU3168    ,10.92,10.92,10.92,10.92
541805,IPRU3169    ,11.27,11.27,11.27,11.27
541809,ICICINXT50  ,34.82,36.8,34.82,35.95
541865,ASRL        ,58.85,58.9,54.2,58.9
541890,SPACEINCUBA ,0.82,0.82,0.8,0.82
541946,ICICILIQ    ,1000.0,1000.0,1000.0,1000.0
541956,IRCON       ,95.95,95.95,94.35,94.9
541972,SETFSN50    ,415.0,419.0,410.01,413.5
541974,MANORAMA    ,759.0,819.9,759.0,785.0
541983,INNOVATIVE  ,7.65,8.0,7.1,7.51
541988,AAVAS       ,2213.1,2285.1,2213.1,2254.75
541999,GENERAAGRI  ,2.54,2.54,2.3,2.3
542011,GRSE        ,200.05,201.85,199.0,200.35
542012,AAL         ,77.95,80.9,77.95,80.9
542013,DOLFIN      ,40.8,40.8,40.8,40.8
542019,SHUBHAM     ,46.4,46.4,45.5,45.5
542020,AKI         ,14.35,14.35,13.9,14.15
542057,BCPL        ,87.0,89.95,83.4,83.5
542066,ATGL        ,507.5,508.95,495.55,500.35
542131,MAN50ETF    ,154.2,157.45,154.2,154.5
542141,TECHNOE     ,274.2,327.05,270.0,318.7
542145,RONI        ,63.0,63.0,63.0,63.0
542156,IPRU3218    ,12.32,13.0,12.32,13.0
542206,NIVAKA      ,8.2,8.2,8.2,8.2
542216,DALBHARAT   ,1458.35,1482.9,1433.0,1442.85
542230,ABSLNN50ET  ,354.0,365.0,354.0,365.0
542231,NILASPACES  ,1.81,1.81,1.66,1.75
542233,TREJHARA    ,33.6,35.35,32.2,32.5
542247,AXISCCGPG   ,12.25,13.24,12.11,13.24
542248,DECCAN      ,33.05,34.9,31.9,34.75
542333,RPSGVENT    ,310.0,310.0,300.1,302.85
542337,SPENCER     ,79.55,79.9,78.4,78.55
542351,GLOSTERLTD  ,590.0,605.0,589.95,597.0
542367,XELPMOC     ,303.5,303.5,289.0,290.95
542383,RITCO       ,16.05,16.9,16.05,16.9
542399,CHALET      ,170.0,170.0,165.2,166.05
542437,ANMOL       ,43.0,43.0,43.0,43.0
542446,JONJUA      ,76.0,88.1,76.0,80.1
542459,KRANTI      ,18.9,18.9,18.9,18.9
542460,ANUP        ,655.0,662.9,601.0,649.6
542484,ARVINDFASN  ,161.0,164.65,159.2,159.75
542513,UTISXN50    ,39.17,42.5,39.17,41.57
542579,AGOL        ,64.05,70.0,64.05,70.0
542597,MSTC        ,288.7,291.65,284.4,286.55
542602,EMBASSY     ,329.0,330.81,319.5,323.67
542627,CHANDNIMACH ,11.37,11.37,10.49,11.0
542649,RVNL        ,30.5,33.15,30.25,32.7
542650,METROPOLIS  ,1966.8,2025.0,1950.1,1978.9
542651,KPITTECH    ,143.0,148.0,139.8,146.7
542652,POLYCAB     ,1350.0,1372.45,1347.7,1356.15
542653,JINAAM      ,3.95,3.95,3.85,3.85
542655,VIKASMCORP  ,3.2,3.24,3.2,3.24
542665,NEOGEN      ,860.0,882.65,822.0,835.4
542666,GKP         ,27.15,27.15,27.15,27.15
542669,BMW         ,24.3,24.3,23.85,23.85
542670,ARTEMISELC  ,50.0,51.0,48.55,50.0
542677,MAHESH      ,5.28,5.28,4.82,5.25
542678,CHCL        ,14.5,14.5,14.25,14.25
542679,DEL         ,17.65,19.9,17.65,19.3
542682,HARISH      ,36.45,36.45,34.0,34.0
542684,PPL         ,113.3,113.95,111.75,113.5
542685,DGCONTENT   ,10.25,10.25,10.25,10.25
542725,SBC         ,42.8,42.85,42.75,42.75
542726,INDIAMART   ,8975.0,8999.95,8607.4,8690.45
542727,CPML        ,11.25,11.25,11.25,11.25
542729,DCMNVL      ,72.95,72.95,69.2,70.0
542730,ICICIBANKN  ,368.45,369.15,363.75,363.9
542747,NETFSNX150  ,49.3,49.3,49.3,49.3
542752,AFFLE       ,5398.0,5405.05,5162.3,5195.35
542753,SEACOAST    ,128.0,128.0,120.1,123.3
542758,ICICIBANKP  ,193.0,197.68,191.1,191.1
542759,SPANDANA    ,637.7,641.0,633.0,633.9
542760,SWSOLAR     ,231.0,237.4,226.9,235.8
542771,NOVATEOR    ,7.23,7.23,7.23,7.23
542772,IIFLWAM     ,1186.05,1199.1,1155.0,1193.8
542773,IIFLSEC     ,62.25,65.6,54.3,55.5
542774,APMFINVEST  ,22.15,23.8,18.5,23.3
542802,GALACTICO   ,31.0,31.5,31.0,31.5
542803,ELLORATRAD  ,120.0,120.0,115.8,118.25
542804,NIESSPJ     ,9.3,9.3,9.3,9.3
542808,NIESSPC     ,7.29,7.29,7.29,7.29
542812,FLUOROCHEM  ,541.65,592.0,541.6,577.7
542830,IRCTC       ,1690.0,1738.3,1670.65,1726.1
542837,NIESSPE     ,3.42,3.42,3.42,3.42
542839,NIEHSPD     ,0.9,0.99,0.89,0.89
542844,NIEHSPH     ,1.49,1.49,1.49,1.49
542845,NIEHSPJ     ,8.04,8.04,8.04,8.04
542847,NIESSPL     ,2.7,2.7,2.6,2.6
542848,NIESSPM     ,18.0,18.0,18.0,18.0
542851,GENSOL      ,89.0,89.0,89.0,89.0
542852,VISHWARAJ   ,134.0,135.95,131.3,134.85
542857,GREENPANEL  ,177.0,183.55,173.45,180.05
542862,SHAHLON     ,87.4,94.75,87.4,90.0
542863,ABSLBANETF  ,362.0,379.0,362.0,366.0
542867,CSBBANK     ,228.7,231.2,226.1,227.45
542904,UJJIVANSFB  ,34.3,34.65,34.05,34.35
542905,SHIL        ,295.0,299.45,285.0,292.55
542907,PRINCEPIPE  ,407.5,411.9,404.3,405.6
542908,EBBETF0423  ,1106.0,1108.5,1105.01,1105.11
542909,EBBETF0430  ,1114.8,1115.0,1114.5,1114.5
542910,VALENCIA    ,23.1,23.1,23.1,23.1
542919,ARTEMISMED  ,249.0,249.0,232.0,233.35
542920,SUMICHEM    ,296.0,301.95,296.0,297.7
542921,ICICIM150   ,90.0,90.0,89.11,89.26
542922,MANXT50ETF  ,349.5,349.5,349.5,349.5
542923,TRANWAY     ,6.45,6.77,6.15,6.65
542924,JANUSCORP   ,92.35,96.95,92.35,96.95
542932,BIRLATYRES  ,29.85,30.0,28.7,29.0
542933,UNIVPHOTO   ,194.2,194.3,183.0,183.5
542934,CBPL        ,45.0,45.0,45.0,45.0
542963,06AGG       ,5.67,5.67,5.67,5.67
543064,SUVENPHAR   ,481.1,486.15,477.0,478.5
543066,SBICARD     ,1045.0,1137.7,1042.0,1109.4
543087,09AGG       ,17.19,17.19,17.19,17.19
543150,08GPG       ,3.25,3.85,3.25,3.41
543167,10GPG       ,4.55,4.55,4.55,4.55
543174,11GPG       ,2.8,3.25,2.78,3.07
543175,11MPD       ,2.59,2.59,2.16,2.17
543181,11AGG       ,24.95,24.95,20.7,23.45
543187,POWERINDIA  ,1575.0,1630.05,1526.85,1619.95
543193,DJML        ,46.25,46.25,46.25,46.25
543210,AARTISURF   ,911.2,929.55,911.2,919.45
543212,BOROLTD     ,195.0,197.25,192.5,193.05
543213,ROSSARI     ,1042.55,1058.05,1016.0,1021.35
543214,NDRAUTO     ,240.05,245.25,238.55,240.0
543216,EBBETF0431  ,1000.0,1002.4,997.1,1002.17
543217,MINDSPACE   ,308.08,310.35,303.12,306.7
543219,ICICIALPLV  ,138.0,139.89,138.0,139.89
543220,MAXHEALTH   ,189.85,189.85,182.5,183.3
543221,ICICITECH   ,251.27,253.04,249.7,250.63
543223,MAXINDIA    ,62.0,63.0,61.0,61.5
543224,HBANKETF    ,369.83,369.83,365.0,367.0
543226,UTIBANKETF  ,35.52,37.0,35.52,36.32
543227,HAPPSTMNDS  ,514.9,535.35,512.15,521.95
543228,ROUTE       ,1698.0,1730.0,1672.25,1680.5
543231,ADL         ,28.7,28.85,28.65,28.85
543232,CAMS        ,1823.0,1831.15,1800.5,1806.65
543233,CHEMCON     ,447.25,451.95,440.4,441.65
543235,ANGELBRKG   ,328.95,338.0,326.65,332.75
543237,MAZDOCK     ,218.9,222.35,218.0,219.45
543238,UTIAMC      ,594.0,602.7,587.0,592.0
543240,LIKHITHA    ,292.5,292.5,275.0,278.45
543242,HEMIPROP    ,181.45,181.8,171.0,175.05
543243,EQUITASBNK  ,47.3,48.75,47.05,47.95
543245,GLAND       ,2344.0,2422.25,2340.55,2411.7
543246,MAESGETF    ,25.59,25.6,25.4,25.41
543247,NETPIX      ,30.05,30.05,30.05,30.05
543248,BURGERKING  ,142.5,146.25,142.5,144.2
543249,TARC        ,34.55,34.55,33.4,33.95
543251,RVHL        ,21.95,22.3,20.35,21.45
543252,FAIRCHEMOR  ,640.0,648.85,632.0,635.0
543253,BECTORFOOD  ,406.1,410.9,403.25,407.75
543254,AWHCL       ,306.5,309.0,302.4,303.9
543255,INFRABEES   ,440.27,444.41,440.27,444.41
543257,IRFC        ,24.95,25.15,24.9,24.95
543258,INDIGOPNTS  ,2481.05,2514.9,2481.05,2499.35
543259,HOMEFIRST   ,539.75,563.0,532.0,557.5
543260,STOVEKRAFT  ,476.35,496.0,476.35,487.75
543261,BIRET       ,252.0,253.2,249.05,250.66
543262,MRP         ,36.4,36.5,36.25,36.5
543263,SMCGLOBAL   ,100.95,100.95,100.95,100.95
543264,NURECA      ,634.95,666.65,603.25,666.65
555555,ICICISENSX  ,573.95,573.95,550.0,551.64
570001,TATAMTRTDVR ,126.0,130.0,125.55,129.3
570002,FELDVR      ,14.02,14.03,13.75,13.8
570004,JISLBNDVR   ,12.92,13.1,12.56,12.76
570005,SCAPDVR     ,1.6,1.6,1.6,1.6
590003,KARUR VY(PS ,62.9,62.95,60.8,60.9
590005,TIDE WATE(PS,4359.55,4523.95,4343.45,4440.35
590006,AMRUTANJAN  ,564.0,564.0,550.2,556.4
590013,XPRO INDI(PS,56.7,58.0,56.1,57.0
590018,HISARMET(PS ,104.8,104.8,100.0,101.3
590021,BHARAT RA(PS,9945.05,10000.0,9900.05,9994.35
590024,FERT CHE(PS ,78.35,93.15,78.35,88.75
590025,GINNI FIL(PS,19.6,19.6,19.1,19.4
590030,SOUTH PET(PS,25.35,29.45,24.8,28.75
590031,DE NORA     ,261.7,267.95,252.0,261.9
590043,HARITA SEAT ,710.0,734.5,710.0,732.6
590051,SAKSOFT LTD ,363.0,364.0,354.7,357.4
590056,SALONA COTSP,90.0,92.7,90.0,90.4
590062,ANDHRA SUGAR,305.9,308.8,305.2,307.9
590065,INDIA MOTOR ,697.0,705.0,696.0,704.7
590066,KCP LTD     ,75.0,77.0,74.25,74.75
590070,RADAAN MEDIA,0.77,0.77,0.75,0.75
590071,SUNDARAM FIN,2426.2,2510.0,2393.2,2498.65
590072,SUNDARAM BRK,361.9,371.0,349.0,365.55
590073,WHEELS INDIA,480.45,482.55,472.0,477.55
590075,LAMBODHARA T,47.95,47.95,45.5,46.45
590078,MAITHAN ALL ,612.65,625.3,596.4,603.25
590082,LOHIA SECURI,56.9,57.5,56.9,57.5
590086,ORISSA MINE ,2455.0,2545.85,2455.0,2489.5
590095,GOLDBEES    ,40.54,40.59,40.22,40.37
590096,LIQUIDBEES  ,999.99,1000.01,999.99,1000.0
590097,KOTAKGOLDETF,409.0,410.75,406.0,406.92
590098,SBI GOLD ETS,4160.0,4169.88,4140.0,4146.32
590099,QUANTUM GOLD,2012.0,2015.0,2003.0,2005.0
590101,UTI GOLD ETF,4200.0,4229.75,4190.0,4202.64
590103,NIFTYBEES   ,161.04,162.29,161.04,161.8
590104,JUNIORBEES  ,364.8,372.31,364.0,369.25
590106,BANKBEES    ,370.18,374.63,367.4,368.05
590107,KOTAK PSU BK,250.2,250.2,243.76,246.05
590108,PSUBNKBEES  ,27.71,27.83,26.93,27.27
590109,SHARIABEES  ,357.0,357.0,340.6,349.19
590113,HNGSNGBEES  ,369.5,369.5,357.0,361.5
590115,M50 ETF     ,152.4,152.4,147.0,147.27
590122,ASHIKACR    ,37.45,37.75,36.9,37.0
590134,MADRASFERT  ,24.2,25.65,24.2,25.65
700087,MUKUND CRPS ,5.4,5.4,5.35,5.35
715027,895LTFHL21  ,108.51,108.85,108.51,108.85
715032,795LTFHL23  ,107.6,107.6,99.0,99.0
715035,75LTFH23    ,108.0,108.14,108.0,108.14
717503,ZEE NCPS    ,1.93,1.95,1.93,1.94
800252,SGB2016I    ,4748.0,4768.0,4748.0,4762.29
800254,SGBAUG24    ,4820.0,4820.0,4820.0,4820.0
800258,SGB2016IIA  ,4840.0,4840.0,4800.0,4820.0
800265,SGB2016IV   ,4755.0,4755.0,4755.0,4755.0
800281,SGBDEC25C   ,4810.0,4810.0,4810.0,4810.0
800316,719GOI2060  ,103.55,103.55,103.55,103.55
800317,716GOI2050  ,105.95,105.95,105.95,105.95
800318,SGBAPR28    ,4651.0,4950.0,4651.0,4787.74
800320,SGBMAY28    ,4750.0,4800.0,4720.0,4773.99
800322,SGBJUN28    ,4756.0,4775.0,4750.0,4751.0
800324,SGBJULY28   ,4785.0,4785.0,4755.01,4755.01
800325,SGBAUG28    ,4820.0,4836.0,4800.0,4816.67
800327,SGBSEP28    ,4900.0,4900.0,4700.0,4817.75
800328,SGBOCT28    ,4806.0,4829.0,4780.0,4805.0
800329,SGBNOV28    ,4950.0,4950.0,4800.0,4930.0
800331,SGBJAN29    ,4809.0,4951.0,4700.0,4792.06
800332,SGBJAN29A   ,4944.0,4944.0,4767.0,4840.0
800333,SGBFEB29    ,4862.0,4862.0,4770.01,4821.0
890145,DHANIPP     ,218.0,219.7,211.0,217.25
890147,RELIANCEPP  ,1190.0,1272.0,1190.0,1263.1
890148,ABFRLPP     ,153.0,153.0,140.2,144.3
890151,MOLDTEKPP   ,242.0,246.4,232.45,240.0
935132,1015STFC21  ,1072.0,1072.0,1072.0,1072.0
935321,990IFCI24F  ,1050.0,1050.0,1050.0,1050.0
935353,0IFCI25     ,1740.0,1740.0,1740.0,1740.0
935383,849NTPC25   ,14.5,14.53,14.5,14.52
935435,0MFL2022K   ,1811.52,1811.52,1811.52,1811.52
935506,736PFC25    ,1130.01,1130.01,1130.01,1130.01
935510,752PFC30    ,1235.0,1235.0,1235.0,1235.0
935574,753IRFC30   ,1230.1,1230.1,1225.0,1225.0
935642,764HUDCO31  ,1223.95,1223.95,1223.95,1223.95
935666,769NHAI31   ,1254.0,1254.0,1242.0,1245.0
935674,769HUDCO31  ,1225.0,1232.51,1220.0,1232.5
935676,704IRFC26   ,1121.02,1344.0,1121.0,1197.9
935682,764IRFC31   ,1253.99,1253.99,1242.0,1242.0
935752,9MMFSL26    ,1101.5,1101.5,1101.1,1101.1
935782,975EHFL21   ,1050.0,1062.0,1050.0,1050.44
935786,957EHFL26   ,968.0,994.47,968.0,994.47
935802,893DHFL26B  ,321.96,355.7,321.96,322.83
935852,89IBHFL21B  ,1059.8,1059.8,1059.8,1059.8
935896,960SEFL21   ,400.01,450.0,400.01,450.0
935898,10SEFL21    ,547.0,547.0,530.0,530.0
935908,905RHFL22B  ,211.1,211.1,202.1,202.1
935912,915RHFL27B  ,225.0,230.4,206.1,206.1
935936,935SEFL22B  ,400.0,400.0,400.0,400.0
935940,975SEFL22B  ,479.5,479.5,478.5,478.5
935944,0SEFL22B    ,490.2,583.2,490.0,583.2
935994,912SEFL22   ,400.0,400.0,400.0,400.0
935996,950SEFL22   ,495.65,495.65,495.65,495.65
936034,10KFL22     ,990.0,990.0,990.0,990.0
936044,800MMFSL27  ,1085.0,1085.0,1085.0,1085.0
936050,925SEFL22   ,504.0,504.0,350.25,350.25
936054,0SEFL22     ,425.0,425.0,425.0,425.0
936062,950SEFL27   ,351.0,361.0,351.0,361.0
936064,955SEFL27   ,305.1,340.0,293.0,299.26
936066,0SEFL27     ,850.0,850.0,850.0,850.0
936106,875SEFL21A  ,540.0,540.0,530.0,533.16
936108,0SEFL21A    ,791.0,791.0,750.0,750.0
936112,9SEFL23B    ,350.0,350.0,350.0,350.0
936126,865ERFL23   ,950.0,950.0,950.0,950.0
936128,9ERFL23     ,973.2,1025.1,973.2,1025.1
936130,888ERFL28   ,877.0,877.0,877.0,877.0
936132,925ERFL28   ,936.8,936.8,930.0,930.0
936142,875MFL21A   ,1066.5,1066.5,1066.5,1066.5
936174,875SEFL21   ,483.55,483.55,482.55,482.55
936182,935SEFL23   ,350.0,355.0,340.0,340.0
936184,0SEFL23     ,481.0,600.0,481.0,550.0
936198,89DHFL21    ,394.99,394.99,333.33,350.01
936202,856DHFL21   ,435.0,435.0,435.0,435.0
936216,925JMFCSL21 ,1068.0,1068.0,1068.0,1068.0
936220,95JMFCSL23  ,1072.0,1072.0,1070.0,1070.0
936224,975JMFCSL28 ,1104.0,1109.99,1104.0,1105.0
936228,893STFCL23  ,1014.7,1014.7,1014.7,1014.7
936234,93STFCL23   ,1061.0,1064.75,1061.0,1062.6
936236,94STFCL28   ,1068.9,1069.0,1066.0,1066.0
936242,0EFL21      ,1240.0,1270.0,1240.0,1270.0
936244,945EFL21    ,1031.0,1049.6,1030.89,1044.47
936246,925EFL23    ,948.0,948.0,948.0,948.0
936254,985EFL28    ,947.5,947.5,930.0,930.01
936268,890ICCL21   ,990.75,1016.0,990.75,1016.0
936286,880TCFSL21  ,1043.65,1043.65,1043.65,1043.65
936290,890TCFSL23  ,1078.0,1080.5,1076.01,1078.67
936314,96AHFL21    ,1045.05,1045.05,1045.05,1045.05
936316,925AHFL23   ,1015.07,1015.07,1015.07,1015.07
936320,935AHFL28   ,1012.0,1020.01,1012.0,1020.0
936324,912STFCL23  ,1021.0,1021.0,1021.0,1021.0
936330,950STFCL23  ,1035.0,1035.05,1035.0,1035.05
936334,STFCL21118  ,1226.0,1230.0,1226.0,1230.0
936360,10MFL23     ,1050.0,1050.0,1040.0,1040.0
936370,MFL29NOV18B ,1260.0,1260.0,1260.0,1260.0
936376,10JMFCSL22  ,1035.5,1035.5,1035.0,1035.0
936398,1015EFL29   ,979.99,981.99,978.01,981.99
936400,1060EFL29   ,998.0,998.0,998.0,998.0
936404,905MMFSL22  ,1108.0,1109.99,1095.01,1095.01
936408,915MMFSL24  ,1125.0,1125.0,1125.0,1125.0
936422,981SEFL22   ,380.0,380.0,380.0,380.0
936428,1005SEFL24  ,478.5,478.5,420.0,420.0
936456,94STFCL22   ,1011.05,1011.05,1011.0,1011.0
936458,95STFCL24   ,1011.1,1011.1,1011.0,1011.0
936480,935MFL22    ,1024.0,1024.0,1020.0,1023.64
936492,0MFL26      ,1175.0,1250.0,1160.0,1248.95
936494,1075DLSL21  ,1020.0,1020.0,1020.0,1020.0
936496,0DLSL21A    ,1206.0,1206.0,1206.0,1206.0
936498,1040DLSL22  ,996.0,996.0,990.0,990.0
936500,1090DLSL22  ,990.0,990.0,990.0,990.0
936504,1050DLSL24  ,1005.0,1005.0,1005.0,1005.0
936506,11DLSL24    ,950.0,950.0,950.0,950.0
936520,925LTFL24   ,1134.08,1151.0,1134.08,1151.0
936524,889LTFL24   ,1010.0,1081.55,1010.0,1072.89
936528,935LTFL29   ,1205.95,1205.95,1205.0,1205.0
936538,975MFL24A   ,1043.0,1043.0,1043.0,1043.0
936540,950MFL21A   ,1088.0,1088.0,1088.0,1088.0
936546,0MFL21B     ,1188.5,1188.5,1188.5,1188.5
936548,0MFL22A     ,1204.01,1204.01,1204.01,1204.01
936554,89LTFL22    ,1085.5,1085.5,1085.5,1085.5
936562,9LTFL24     ,1106.0,1106.2,1106.0,1106.2
936602,975SCUF24   ,1081.0,1081.0,1081.0,1081.0
936642,975MHIL24   ,1005.01,1005.01,1005.01,1005.01
936696,990JMFPL21  ,1078.0,1078.0,1078.0,1078.0
936700,1020JMFPL22 ,1085.0,1090.0,1085.0,1090.0
936704,1004JMFPL24 ,1031.0,1040.0,1030.0,1031.0
936706,1050JMFPL24 ,1110.0,1110.0,1110.0,1110.0
936714,0EFL22      ,1170.0,1212.8,1170.0,1170.73
936716,995EFL24A   ,955.0,955.0,945.1,945.1
936720,0EFL24      ,1085.0,1085.0,1040.15,1045.11
936722,995EFL29    ,945.0,945.0,940.0,940.0
936726,925MFL21B   ,1002.0,1002.0,1002.0,1002.0
936730,975MFL24AA  ,1040.1,1040.1,1040.1,1040.1
936732,95MFL21A    ,1062.0,1066.5,1062.0,1066.5
936736,10MFL24A    ,1111.0,1111.0,1111.0,1111.0
936768,10KFL22AA   ,990.0,990.0,990.0,990.0
936780,912STF23    ,1036.0,1036.0,1035.0,1035.0
936810,865TCFS27   ,1120.0,1122.01,1120.0,1122.01
936832,0DLSL21B    ,1000.0,1000.0,1000.0,1000.0
936852,985JMFPL24  ,1045.0,1050.0,1016.1,1016.1
936878,93SCUF22    ,1009.0,1009.0,1009.0,1009.0
936908,BILNCD      ,32.01,32.1,32.0,32.08
936924,10MFL22A    ,1095.67,1095.67,1095.67,1095.67
936926,925MFL21D   ,1004.55,1004.55,1004.55,1004.55
936930,975MFL24B   ,1050.0,1070.0,1050.0,1070.0
936934,975MFL23    ,1035.0,1035.0,1030.0,1033.85
936947,975MHFL22   ,1013.1,1013.1,1013.1,1013.1
936963,0ECL21      ,1098.5,1098.5,1098.5,1098.5
936965,102ECL23    ,995.0,995.0,995.0,995.0
936971,104ECL24    ,998.7,998.7,962.01,962.28
936975,995ECL29    ,958.0,975.0,950.0,975.0
936983,10KFL22C    ,960.02,960.02,960.0,960.0
936995,825LTFL22   ,1001.5,1001.5,1001.5,1001.5
937005,815LTFL22   ,1035.5,1035.5,1035.0,1035.0
937013,829LTFL24   ,1072.55,1072.55,1072.55,1072.55
937027,975MFL23A   ,1027.1,1027.1,1027.1,1027.1
937029,10MFL24AA   ,1073.0,1073.0,1073.0,1073.0
937041,81TCHF23    ,1023.52,1023.52,1023.1,1023.36
937061,852STFCL23  ,1001.0,1001.0,1001.0,1001.0
937067,885STFCL23  ,1000.15,1000.15,1000.15,1000.15
937069,9STFCL25    ,1016.0,1016.0,1016.0,1016.0
937077,97EFIL21    ,990.0,990.0,990.0,990.0
937085,98EFIL25    ,966.5,1010.0,966.5,968.0
937087,1025EFIL25  ,970.0,970.0,950.0,950.0
937243,9MFL22      ,1000.0,1000.0,1000.0,1000.0
937255,0MFL22C     ,1020.12,1020.12,1020.12,1020.12
937291,885MFL23    ,990.0,994.0,990.0,994.0
937293,9MFL23B     ,965.0,985.0,964.0,985.0
937295,915MFL25    ,1001.0,1001.0,1001.0,1001.0
937297,925MFL23C   ,990.8,995.0,990.0,995.0
937309,MFLOI24     ,950.0,950.0,950.0,950.0
937315,MFLOIV25    ,1000.0,1000.0,1000.0,1000.0
937331,105MMFL25C  ,1030.0,1030.0,1030.0,1030.0
937335,935EFSL24   ,977.0,977.0,977.0,977.0
937339,939EFSL26   ,1000.0,1000.0,999.0,999.0
937345,953EFSL31   ,982.0,982.0,982.0,982.0
937349,MFLI24      ,915.0,921.0,915.0,921.0
937351,MFLII26     ,950.0,950.0,950.0,950.0
937357,MFLV24      ,951.0,951.0,950.0,950.0
937359,MFLVI26     ,951.0,951.0,950.0,950.08
937361,48PFCL24    ,958.0,958.0,958.0,958.0
937373,7PFCL31     ,996.0,997.0,996.0,997.0
937377,683PFCL31   ,970.0,970.0,970.0,970.0
937381,697PFCL36   ,1012.2,1012.2,1012.2,1012.2
937385,715PFCL36   ,1001.0,1001.0,999.4,1000.94
937387,0KFL22E     ,960.3,960.3,960.3,960.3
937403,825MFL23    ,951.2,951.2,942.0,942.0
937411,94MFL27     ,985.0,985.0,982.1,982.27
937413,0MFL23E     ,990.0,990.0,970.0,970.0
937421,925MMFL22   ,980.0,980.0,971.0,971.0
947146,TATA18MAR11 ,1057998.0,1058000.0,1057998.0,1058000.0
947637,TPCL02JUN11 ,1047500.0,1047500.0,1047500.0,1047500.0
950495,843PFC22A   ,10350.0,10350.0,10350.0,10350.0
951695,PNB13FEB15  ,1029999.96,1029999.96,1029999.96,1029999.96
956281,885HDFC99   ,1095000.0,1097000.06,1095000.0,1097000.06
957140,905PNB27    ,1034180.14,1034180.14,1034180.14,1034180.14
957803,1015UPPCL22 ,1020555.0,1020555.0,1020555.0,1020555.0
957806,1015UPPCL24 ,1032578.29,1032578.29,1032578.29,1032578.29
957809,1015UPPCL27 ,1048279.0,1048279.0,1048279.0,1048279.0
958448,1170IOB28   ,1060000.0,1060000.0,1060000.0,1060000.0
958511,1025STFL24  ,1036000.0,1061900.0,1035000.0,1045000.0
959085,87BOBPER    ,1048069.12,1048069.12,1048069.12,1048069.12
959209,1375SIBLPER ,101000.0,101000.0,100500.0,100500.0
959221,123KFL23    ,65020.73,65020.73,65020.73,65020.73
959265,EEL07FEB20  ,110016.0,110016.0,110016.0,110016.0
